Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
Datamatics Global Services Ltd,DATAMATICS,IT Services & Consulting,3539.531438,599.6,17.85928370856249,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS"
Quick Heal Technologies Ltd,QUICKHEAL,IT Services & Consulting,3280.659376,612.3,135.3407333180693,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL"
Saksoft Ltd,SAKSOFT,IT Services & Consulting,3003.244446,296.9,31.228495851097012,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT"
Genesys International Corporation Ltd,GENESYS,IT Services & Consulting,2768.732294,699.2,125.3954843333333,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS"
63 Moons Technologies Ltd,63MOONS,IT Services & Consulting,2606.846183,399.95,11.715636076985302,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS"
BLS E-Services Ltd,BLSE,IT Services & Consulting,2048.99545,225.52,65.25463215668789,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE"
ASM Technologies Ltd,ASMTEC,IT Services & Consulting,1743.348108,1480.65,-407.3243242,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC"
Dynacons Systems and Solutions Ltd,DSSL,IT Services & Consulting,1728.858549,1359.9,32.11700815,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL"
Allsec Technologies Ltd,ALLSEC,IT Services & Consulting,1633.396164,1071.9,25.521815061562506,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC"
Kellton Tech Solutions Ltd,KELLTONTEC,IT Services & Consulting,1531.879143,157.26,23.924397044791515,,"TCS,INFY,HCLTECH,WIPRO,LTIM,TECHM,MPHASIS,KPITTECH,COFORGE,TATATECH,SONATSOFTW,BSOFT,ZENSARTECH,NETWEB,HAPPSTMNDS,LATENTVIEW,ROUTE,AURIONPRO,MASTEK,INFIBEAM,MCLOUD,EMUDHRA,RSYSTEMS,DATAMATICS,QUICKHEAL,SAKSOFT,GENESYS,63MOONS,BLSE,ASMTEC,DSSL,ALLSEC,KELLTONTEC"
