Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
Acknit Industries Ltd,ACKNIT,Apparel & Accessories,98.3744,323.6,11.492336448598147,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT"
Aarvee Denims and Exports Ltd,AARVEEDEN,Apparel & Accessories,89.1941596,38.02,-1.998972649,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN"
Virat Industries Ltd,VIRAT,Apparel & Accessories,79.7334913,161.95,103.5499887012993,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT"
Bang Overseas Ltd,BANG,Apparel & Accessories,70.59336,52.06,-8.43409319,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG"
Balgopal Commercial Ltd,BALGOPAL,Apparel & Accessories,67.79006,41.06,5.151220364741641,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL"
Banaras Beads Ltd,BANARBEADS,Apparel & Accessories,67.09884064,101.11,24.311174145652206,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS"
Swasti Vinayaka Synthetics Ltd,SWASTIVI,Apparel & Accessories,65.16,7.24,32.90909090909089,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI"
Signoria Creation Ltd,SIGNORIA,Apparel & Accessories,64.233,135,26.652697095435673,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA"
Nandani Creation Ltd,JAIPURKURT,Apparel & Accessories,63.90246541,37.02,120.57068945660356,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT"
Jet Knitwears Ltd,JETKNIT,Apparel & Accessories,50.24208,114,93.04088888888863,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT"
Vandana Knitwear Ltd,VANDANA,Apparel & Accessories,49.74805755,4.65,621.8507193750006,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA"
Libas Consumer Products Ltd,LIBAS,Apparel & Accessories,47.60465606,18.07,9.154741549999994,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS"
E-Land Apparel Ltd,ELAND,Apparel & Accessories,39.92807021,8.32,-1.00246222,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND"
Suumaya Industries Ltd,SUULD,Apparel & Accessories,39.530718441000005,5.87,-0.033416501,,"PAGEIND,RAYMOND,SAFARI,ARVIND,CAMPUS,GOKEX,VIPIND,GOCOLORS,LUXIND,VAIBHAVGBL,PGIL,KKCL,TCNSBRANDS,DOLLAR,RUPA,CANTABIL,SPAL,KITEX,MONTECARLO,FILATFASH,SBC,BIL,LAL,VIPCLOTHNG,ZODIACLOTH,INDTERRAIN,LOVABLE,GRETEX,SPLIL,BHANDARI,PIONEEREMB,CELEBRITY,ACKNIT,AARVEEDEN,VIRAT,BANG,BALGOPAL,BANARBEADS,SWASTIVI,SIGNORIA,JAIPURKURT,JETKNIT,VANDANA,LIBAS,ELAND,SUULD"
