Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
Poona Dal and Oil Industries Ltd,POONADAL,Agro Products,44.516692,77.99,57.81388571428593,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL"
Kanco Tea & Industries Ltd,KANCOTEA,Agro Products,38.907871064999995,75.95,-4.396369612,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA"
Chothani Foods Ltd,CHOTHANI,Agro Products,33.54568,32.38,223.63786666666667,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA,CHOTHANI"
Vikas WSP Ltd,VIKASWSP,Agro Products,33.3236548,1.63,-1.251827754,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA,CHOTHANI,VIKASWSP"
Narmada Agrobase Ltd,NARMADA,Agro Products,28.4522994,21,27.894411176470552,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA,CHOTHANI,VIKASWSP,NARMADA"
Vikas Proppant & Granite Ltd,VIKASPROP,Agro Products,27.277775,0.53,-2.39488806,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA,CHOTHANI,VIKASWSP,NARMADA,VIKASPROP"
Nagarjuna Agri Tech Ltd,NAGTECH,Agro Products,22.7106984,24.24,6.326099832869079,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA,CHOTHANI,VIKASWSP,NARMADA,VIKASPROP,NAGTECH"
Tasty Dairy Specialities Ltd,TDSL,Agro Products,20.53215,10.05,-0.404096635,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA,CHOTHANI,VIKASWSP,NARMADA,VIKASPROP,NAGTECH,TDSL"
Prism Medico and Pharmacy Ltd,PRISMMEDI,Agro Products,16.9775984,28,-848.87992,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA,CHOTHANI,VIKASWSP,NARMADA,VIKASPROP,NAGTECH,TDSL,PRISMMEDI"
White Organic Retail Ltd,WORL,Agro Products,16.165656,4.94,-0.593017461,,"GODREJAGRO,GAEL,TINNATFL,AVTNPL,GRMOVER,KSE,SUKHJITS,KNAGRI,TBI,MODINATUR,INDOUS,NATHBIOGEN,HARRMALAYA,ESSENTIA,VIJSOLX,RUCHINFRA,UMAEXPORTS,NEAGI,SONAMAC,AJANTSOY,RAFL,NIRMAN,FLEXFO,BNALTD,VIRATCRA,SPTRSHI,AGRITECH,KFBL,TIGLOB,CIANAGRO,SAYAJIIND,FRSHTRP,BABAFP,MVKAGRO,AMBARPIL,JAMESWARREN,CLSL,OCEANIC,SHEETAL,WARRENTEA,MEAPL,SHREEGANES,SRPL,POONADAL,KANCOTEA,CHOTHANI,VIKASWSP,NARMADA,VIKASPROP,NAGTECH,TDSL,PRISMMEDI,WORL"
