Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,
Neogen Chemicals Ltd,NEOGEN,Specialty Chemicals,4325.011636,1639.4,121.3186995,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN"
Fineotex Chemical Ltd,FCL,Specialty Chemicals,4299.062926,375.3,35.88533327,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL"
Grauer And Weil (India) Ltd,GRAUWEIL,Specialty Chemicals,3909.767365,86.23,26.7279694,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL"
Foseco India Ltd,FOSECOIND,Specialty Chemicals,2970.501742,4651.25,40.69737967,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND"
S H Kelkar and Company Ltd,SHK,Specialty Chemicals,2630.272061,190.02,21.4856401,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK"
Panama Petrochem Ltd,PANAMAPET,Specialty Chemicals,2517.441081,416.15,12.90003116,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET"
Apcotex Industries Ltd,APCOTEXIND,Specialty Chemicals,2370.870021,457.3,44.00278435,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND"
Tatva Chintan Pharma Chem Ltd,TATVA,Specialty Chemicals,2321.778419,992.55,76.50011265,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA"
Yasho Industries Ltd,YASHO,Specialty Chemicals,2138.945888,1876.4,36.91656693,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO"
Camlin Fine Sciences Ltd,CAMLINFINE,Specialty Chemicals,1956.176523,116.79,-21.08857829,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE"
I G Petrochemicals Ltd,IGPL,Specialty Chemicals,1879.717644,610.4,47.57574396,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL"
Paushak Ltd,PAUSHAKLTD,Specialty Chemicals,1859.254449,6032.4,34.20891351,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD"
Kiri Industries Ltd,KIRIINDUS,Specialty Chemicals,1782.837687,343.95,13.40277919,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS"
Fairchem Organics Ltd,FAIRCHEMOR,Specialty Chemicals,1717.652287,1319.15,42.41116759,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR"
Manali Petrochemicals Ltd,MANALIPETC,Specialty Chemicals,1683.356454,97.87,87.62917513,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC"
Dhunseri Ventures Ltd,DVL,Specialty Chemicals,1519.724076,433.9,9.927646172,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL"
Oriental Aromatics Ltd,OAL,Specialty Chemicals,1510.540759,448.85,165.99349,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL"
Ganesh Benzoplast Ltd,GANESHBE,Specialty Chemicals,1243.905205,172.79,20.24585295,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE"
Shalimar Paints Ltd,SHALPAINTS,Specialty Chemicals,1242.776149,148.46,-16.82838387,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS"
Gulshan Polyols Ltd,GULPOLY,Specialty Chemicals,1238.545656,199.11,69.77722005,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY"
Waaree Technologies Ltd,WAAREE,Specialty Chemicals,1227.244802,1139.7,-163.1974471,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE"
Heubach Colorants India Ltd,HEUBACHIND,Specialty Chemicals,1119.005567,484.8,27.19994086,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND"
Indo Amines Ltd,INDOAMIN,Specialty Chemicals,1111.082853,157.16,25.95381577,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN"
Chemcon Speciality Chemicals Ltd,CHEMCON,Specialty Chemicals,966.3178924,263.8,50.32905689,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON"
20 Microns Ltd,20MICRONS,Specialty Chemicals,935.2687355,265.05,16.67740256,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS"
Chembond Chemicals Ltd,CHEMBOND,Specialty Chemicals,892.4283917,663.6,20.09068869,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND"
Jayant Agro-Organics Ltd,JAYAGROGN,Specialty Chemicals,869.25,289.75,16.47867299,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN"
GFL Ltd,GFLLIMITED,Specialty Chemicals,867.48545,78.97,-114.5951717,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED"
Shree Pushkar Chemicals & Fertilisers Ltd,SHREEPUSHK,Specialty Chemicals,829.2354103,256.43,22.37548328,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK"
Plastiblends India Ltd,PLASTIBLEN,Specialty Chemicals,806.31493,310.25,23.35790643,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN"
Nitta Gelatin India Ltd,NITTAGELA,Specialty Chemicals,789.0243998,869.05,9.54888539,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA"
Sunshield Chemicals Ltd,SUNSHIEL,Specialty Chemicals,759.0931491,1032.35,40.29156842,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL"
Bhageria Industries Ltd,BHAGERIA,Specialty Chemicals,748.7159079,171.55,39.26145296,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL,BHAGERIA"
Vinyl Chemicals (India) Ltd,VINYLINDIA,Specialty Chemicals,747.0539021,407.4,34.19010994,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL,BHAGERIA,VINYLINDIA"
Vikas Ecotech Ltd,VIKASECO,Specialty Chemicals,712.7885277,4.03,104.0567194,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL,BHAGERIA,VINYLINDIA,VIKASECO"
Asahi Songwon Colors Ltd,ASAHISONG,Specialty Chemicals,626.2572301,531.3,31.23477457,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL,BHAGERIA,VINYLINDIA,VIKASECO,ASAHISONG"
Dai Ichi Karkaria Ltd,DAICHI,Specialty Chemicals,582.4998271,781.75,41.90646238,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL,BHAGERIA,VINYLINDIA,VIKASECO,ASAHISONG,DAICHI"
Kronox Lab Sciences Ltd,KRONOX,Specialty Chemicals,575.85408,155.2,26.97208806,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL,BHAGERIA,VINYLINDIA,VIKASECO,ASAHISONG,DAICHI,KRONOX"
Aarti Surfactants Ltd,AARTISURF,Specialty Chemicals,568.9337688,646.6,26.67293806,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL,BHAGERIA,VINYLINDIA,VIKASECO,ASAHISONG,DAICHI,KRONOX,AARTISURF"
Kanoria Chemicals and Industries Ltd,KANORICHEM,Specialty Chemicals,558.9688091,127.93,-14.5564794,"FLUOROCHEM,AARTIIND,VINATIORGA,NAVINFLUOR,FINEORG,CLEAN,SPLPETRO,AKZOINDIA,AETHER,ALKYLAMINE,GALAXYSURF,JUBLINGREA,ANURAS,BALAMINES,LXCHEM,PRIVISCL,ROSSARI,ADVENZYMES,NEOGEN,FCL,GRAUWEIL,FOSECOIND,SHK,PANAMAPET,APCOTEXIND,TATVA,YASHO,CAMLINFINE,IGPL,PAUSHAKLTD,KIRIINDUS,FAIRCHEMOR,MANALIPETC,DVL,OAL,GANESHBE,SHALPAINTS,GULPOLY,WAAREE,HEUBACHIND,INDOAMIN,CHEMCON,20MICRONS,CHEMBOND,JAYAGROGN,GFLLIMITED,SHREEPUSHK,PLASTIBLEN,NITTAGELA,SUNSHIEL,BHAGERIA,VINYLINDIA,VIKASECO,ASAHISONG,DAICHI,KRONOX,AARTISURF,KANORICHEM"
